Event ID,Event Date,Source Name,Source Sectors,Source Country,Event Text,CAMEO Code,Intensity,Target Name,Target Sectors,Target Country,Story ID,Sentence Number,Publisher,City,District,Province,Country,Latitude,Longitude,Month
33899931,2019-01-02,North Korea,,North Korea,Criticize or denounce,111,-2.0,United States,,United States,48748774,6,Agence France-Presse,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
33899985,2019-01-02,South Korea,,South Korea,Provide humanitarian aid,73,7.4,Citizen (South Korea),"Social,General Population / Civilian / Social",South Korea,48748876,5,The Korea Herald,Songcheon-ri,,Gyeonggi Province,South Korea,37.6842,127.343,1
33900053,2019-01-02,North Korea,,North Korea,Express intent to cooperate,30,4.0,Head of Government (South Korea),"Executive Office,Government,Executive",South Korea,48748983,5,Xinhua News Agency,Kaesong,,Hwanghae-namdo,North Korea,37.9708,126.554,1
33900130,2019-01-02,China,,China,Engage in diplomatic cooperation,50,3.5,United States,,United States,48749115,1,Xinhua News Agency,San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
33900129,2019-01-02,United States,,United States,Engage in diplomatic cooperation,50,3.5,China,,China,48749115,1,Xinhua News Agency,San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
33900158,2019-01-02,Taiwan,,Taiwan,Reject,120,-4.0,Head of Government (China),"Executive,Government,Executive Office",China,48749252,3,Associated Press Newswires,Beijing,,Beijing Shi,China,39.9075,116.397,1
33900151,2019-01-02,South Korea,,South Korea,Discuss by telephone,41,1.0,United States,,United States,48749301,2,Xinhua News Agency,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900150,2019-01-02,United States,,United States,Discuss by telephone,41,1.0,South Korea,,South Korea,48749301,2,Xinhua News Agency,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900148,2019-01-02,South Korea,,South Korea,Express intent to meet or negotiate,36,4.0,Donald Trump,"Executive Office,Executive,Government",United States,48749301,3,Xinhua News Agency,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900152,2019-01-02,South Korea,,South Korea,Share intelligence or information,64,7.0,United States,,United States,48749301,4,Xinhua News Agency,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900153,2019-01-02,United States,,United States,Share intelligence or information,64,7.0,South Korea,,South Korea,48749301,4,Xinhua News Agency,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900486,2019-01-02,Japan,,Japan,Accuse,112,-2.0,Naval (South Korea),"Government,Navy,Military",South Korea,48749770,4,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900485,2019-01-02,South Korea,,South Korea,Deny responsibility,16,-5.0,Japan,,Japan,48749770,5,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900484,2019-01-02,South Korea,,South Korea,Make statement,10,0.0,Naval (South Korea),"Government,Navy,Military",South Korea,48749770,5,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900576,2019-01-02,South Korea,,South Korea,"Return, release person(s)",841,7.0,Citizen (South Korea),"Social,General Population / Civilian / Social",South Korea,48750063,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900605,2019-01-02,Japan,,Japan,Accuse,112,-2.0,Naval (South Korea),"Military,Navy,Government",South Korea,48750219,4,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900604,2019-01-02,South Korea,,South Korea,Deny responsibility,16,-5.0,Japan,,Japan,48750219,5,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900603,2019-01-02,South Korea,,South Korea,Make statement,10,0.0,Naval (South Korea),"Military,Navy,Government",South Korea,48750219,5,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900712,2019-01-02,South Korea,,South Korea,"Arrest, detain, or charge with legal action",173,-5.0,Men (South Korea),"General Population / Civilian / Social,Social",South Korea,48750444,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33900705,2019-01-02,China,,China,Make optimistic comment,13,0.4,United States,,United States,48750445,1,Xinhua News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
33900707,2019-01-02,China,,China,Praise or endorse,51,3.4,United States,,United States,48750445,6,Xinhua News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
33900682,2019-01-02,China,,China,Threaten,130,-4.4,Taiwan,,Taiwan,48750458,2,Reuters News,,,,Taiwan,24.947,121.582,1
33900863,2019-01-02,China,,China,Engage in diplomatic cooperation,50,3.5,Taiwan,,Taiwan,48750783,6,Central News Agency English News,Kaohsiung,,Kaohsiung,Taiwan,22.6163,120.313,1
33900861,2019-01-02,Taiwan,,Taiwan,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,China,,China,48750783,6,Central News Agency English News,Kaohsiung,,Kaohsiung,Taiwan,22.6163,120.313,1
33900862,2019-01-02,Taiwan,,Taiwan,Engage in diplomatic cooperation,50,3.5,China,,China,48750783,6,Central News Agency English News,Kaohsiung,,Kaohsiung,Taiwan,22.6163,120.313,1
33900886,2019-01-02,United States,,United States,"Accuse of espionage, treason",1125,-2.0,China,,China,48750817,4,Agence France-Presse,Beijing,,Beijing Shi,China,39.9075,116.397,1
33900922,2019-01-02,North Korea,,North Korea,Engage in negotiation,46,7.0,Donald Trump,"Executive,Government,Executive Office",United States,48750890,2,Agence France-Presse,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
33901026,2019-01-02,North Korea,,North Korea,Consult,40,1.0,Donald Trump,"Government,Executive Office,Executive",United States,48751153,2,Associated Press Newswires,,,Washington D.C.,United States,38.9171,-77.0003,1
33901027,2019-01-02,South Korea,,South Korea,Engage in negotiation,46,7.0,Donald Trump,"Government,Executive Office,Executive",United States,48751153,4,Associated Press Newswires,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
33901233,2019-01-02,China,,China,Make statement,10,0.0,Taiwan,,Taiwan,48751405,6,South China Morning Post,Tiananmen Square,,Beijing Shi,China,39.9044,116.391,1
33901547,2019-01-02,China,,China,Threaten,130,-4.4,Taiwan,,Taiwan,48752023,3,The Toronto Star,Beijing,,Beijing Shi,China,39.9075,116.397,1
33901542,2019-01-02,North Korea,,North Korea,Engage in negotiation,46,7.0,Donald Trump,"Government,Executive Office,Executive",United States,48752025,3,Straits Times,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
33901741,2019-01-02,North Korea,,North Korea,Threaten,130,-4.4,United States,,United States,48752656,5,Korea Times,,,Washington D.C.,United States,38.9171,-77.0003,1
33901676,2019-01-02,China,,China,Demand,100,-5.0,Business (North Korea),"Social,Business",North Korea,48752665,2,Korea Times,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
33901666,2019-01-02,South Korea,,South Korea,Consult,40,1.0,Yi Hae Ch'an,"Ideological,Center Left,(National) Major Party,Parties",South Korea,48752670,1,Korea Times,,,,South Korea,37.5683,126.978,1
33901784,2019-01-02,North Korea,,North Korea,Consult,40,1.0,Head of Government (United States),"Executive,Government,Executive Office",United States,48752682,1,KBS World News - French Edition,,,,North Korea,39.0339,125.754,1
33912448,2019-01-02,North Korea,,North Korea,Demand,100,-5.0,United States,,United States,48774616,6,The Mercury,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
33912386,2019-01-02,North Korea,,North Korea,Demand,100,-5.0,United States,,United States,48774684,6,Cape Times,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
33902147,2019-01-03,South Korea,,South Korea,Make optimistic comment,13,0.4,Kim Jong-Un,"Government Major Party (In Government),Government,Parties,(National) Major Party,Executive Office,Elite,Executive",North Korea,48753453,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33902130,2019-01-03,Taiwan,,Taiwan,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,China,,China,48753527,6,Taipei Times,Kaohsiung,,Kaohsiung,Taiwan,22.6163,120.313,1
33902246,2019-01-03,North Korea,,North Korea,Consult,40,1.0,Donald Trump,"Executive Office,Executive,Government",United States,48753781,3,Xinhua News Agency,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33902372,2019-01-03,Japan,,Japan,Employ aerial weapons,195,-10.0,Naval (South Korea),"Government,Navy,Military",South Korea,48754017,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33902371,2019-01-03,Japan,,Japan,Accuse,112,-2.0,Naval (South Korea),"Government,Navy,Military",South Korea,48754017,6,Yonhap English News,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
33902503,2019-01-03,North Korea,,North Korea,Make a visit,42,1.9,United States,,United States,48754382,2,EFE News Service,,,,United States,38.8951,-77.0364,1
33902499,2019-01-03,South Korea,,South Korea,Make statement,10,0.0,North Korea,,North Korea,48754382,2,EFE News Service,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33902505,2019-01-03,United States,,United States,Host a visit,43,2.8,North Korea,,North Korea,48754382,2,EFE News Service,,,,United States,38.8951,-77.0364,1
33902501,2019-01-03,South Korea,,South Korea,Make optimistic comment,13,0.4,Kim Jong-Un,"(National) Major Party,Elite,Executive Office,Executive,Parties,Government Major Party (In Government),Government",North Korea,48754382,3,EFE News Service,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33902504,2019-01-03,North Korea,,North Korea,Consult,40,1.0,Donald Trump,"Executive,Government,Executive Office",United States,48754382,4,EFE News Service,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33903026,2019-01-03,China,,China,Demand,100,-5.0,Taiwan,,Taiwan,48755463,4,Central News Agency English News,Beijing,,Beijing Shi,China,39.9075,116.397,1
33902999,2019-01-03,China,,China,Demand,100,-5.0,Taiwan,,Taiwan,48755465,2,Central News Agency English News,Taipei,,Taipei,Taiwan,25.0478,121.532,1
33903265,2019-01-03,China,,China,Express intent to cooperate,30,4.0,United States,,United States,48756179,3,South China Morning Post,,,,China,39.9075,116.397,1
33903266,2019-01-03,United States,,United States,Express intent to cooperate,30,4.0,China,,China,48756179,3,South China Morning Post,,,,United States,38.8951,-77.0364,1
33903506,2019-01-03,Taiwan,,Taiwan,Express intent to meet or negotiate,36,4.0,China,,China,48756607,6,South China Morning Post,Beijing,,Beijing Shi,China,39.9075,116.397,1
33903558,2019-01-03,China,,China,Grant diplomatic recognition,54,6.0,United States,,United States,48756728,4,China Daily,,,Washington D.C.,United States,38.9171,-77.0003,1
33903559,2019-01-03,United States,,United States,Grant diplomatic recognition,54,6.0,China,,China,48756728,4,China Daily,,,Washington D.C.,United States,38.9171,-77.0003,1
33903535,2019-01-03,North Korea,,North Korea,Consult,40,1.0,Donald Trump,"Executive Office,Government,Executive",United States,48756731,2,China Daily,,,,United States,38.8951,-77.0364,1
33903728,2019-01-03,China,,China,Express intent to meet or negotiate,36,4.0,United States,,United States,48757144,1,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
33903727,2019-01-03,United States,,United States,Express intent to meet or negotiate,36,4.0,China,,China,48757144,1,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
33903932,2019-01-04,China,,China,Express intent to meet or negotiate,36,4.0,United States,,United States,48757476,2,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
33903931,2019-01-04,United States,,United States,Express intent to meet or negotiate,36,4.0,China,,China,48757476,2,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
33903970,2019-01-04,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Executive Office,Executive,Buddhist,Elite,Shinto,Ideological,(National) Major Party,Center Right,International Religious,Government,Parties",Japan,48757655,2,Kyodo News,Ise,,Mie-ken,Japan,34.4833,136.7,1
33904025,2019-01-04,North Korea,,North Korea,Consult,40,1.0,Donald Trump,"Government,Executive,Executive Office",United States,48757767,2,Agence France-Presse,,,,North Korea,39.0339,125.754,1
33904101,2019-01-04,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Center Right,International Religious,Ideological,Executive Office,Parties,Executive,(National) Major Party,Buddhist,Shinto,Elite",Japan,48757832,2,Kyodo News,Ise,,Mie-ken,Japan,34.4833,136.7,1
33904043,2019-01-04,China,,China,Express intent to meet or negotiate,36,4.0,United States,,United States,48757903,1,Kyodo News,Beijing,,Beijing Shi,China,39.9075,116.397,1
33904042,2019-01-04,United States,,United States,Express intent to meet or negotiate,36,4.0,China,,China,48757903,1,Kyodo News,Beijing,,Beijing Shi,China,39.9075,116.397,1
33904162,2019-01-04,North Korea,,North Korea,Consult,40,1.0,Donald Trump,"Executive,Government,Executive Office",United States,48757972,6,Xinhua News Agency,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
33904154,2019-01-04,Hong Kong,,Hong Kong,Reject,120,-4.0,Citizen (Hong Kong),"Social,General Population / Civilian / Social",Hong Kong,48758058,6,The Wall Street Journal,,,,Hong Kong,22.2855,114.158,1
33904159,2019-01-04,South Korea,,South Korea,Demand diplomatic cooperation (such as policy support),102,-5.0,Japan,,Japan,48758067,5,Mainichi Daily News,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
33904171,2019-01-04,China,,China,Host a visit,43,2.8,Citizen (United States),"General Population / Civilian / Social,Social",United States,48758166,1,Indo-Asian News Service,,,,China,39.9075,116.397,1
33904173,2019-01-04,United States,,United States,Express intent to meet or negotiate,36,4.0,China,,China,48758183,2,EFE News Service,Beijing,,Beijing Shi,China,39.9075,116.397,1
33904172,2019-01-04,China,,China,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,United States,,United States,48758183,6,EFE News Service,Buenos Aires,,Ciudad Autonoma de Buenos Aires,Argentina,-34.6132,-58.3772,1
33904221,2019-01-04,Japan,,Japan,Express intent to cooperate,30,4.0,South Korea,,South Korea,48758203,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33904220,2019-01-04,South Korea,,South Korea,Express intent to cooperate,30,4.0,Japan,,Japan,48758203,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33904225,2019-01-04,Japan,,Japan,Accuse,112,-2.0,South Korea,,South Korea,48758203,5,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33904224,2019-01-04,South Korea,,South Korea,Accuse,112,-2.0,Japan,,Japan,48758203,5,Yonhap English News,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
33904260,2019-01-04,South Korea,,South Korea,Express intent to cooperate,30,4.0,Japan,,Japan,48758328,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33904261,2019-01-04,Japan,,Japan,Express intent to cooperate,30,4.0,South Korea,,South Korea,48758328,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33904274,2019-01-04,South Korea,,South Korea,Engage in negotiation,46,7.0,Japan,,Japan,48758358,1,Xinhua News Agency,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33904275,2019-01-04,Japan,,Japan,Engage in negotiation,46,7.0,South Korea,,South Korea,48758358,1,Xinhua News Agency,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33904266,2019-01-04,China,,China,Express intent to meet or negotiate,36,4.0,United States,,United States,48758361,1,Trend News Agency (Azerbaijan),Beijing,,Beijing Shi,China,39.9075,116.397,1
33904265,2019-01-04,United States,,United States,Express intent to meet or negotiate,36,4.0,China,,China,48758361,1,Trend News Agency (Azerbaijan),Beijing,,Beijing Shi,China,39.9075,116.397,1
33904292,2019-01-04,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Executive Office,Executive,Government,Buddhist,(National) Major Party,Parties,Shinto,Elite,Ideological,Center Right,International Religious",Japan,48758368,5,Kyodo News,,,,Japan,36.0,138.0,1
33904368,2019-01-04,Japan,,Japan,Express intent to cooperate,30,4.0,South Korea,,South Korea,48758604,1,Kyodo News,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
33904369,2019-01-04,South Korea,,South Korea,Express intent to cooperate,30,4.0,Japan,,Japan,48758604,1,Kyodo News,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
33904376,2019-01-04,South Korea,,South Korea,Deny responsibility,16,-5.0,Japan,,Japan,48758605,3,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33904474,2019-01-04,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"International Religious,Shinto,Executive Office,Elite,Government,Center Right,Ideological,Executive,(National) Major Party,Parties,Buddhist",Japan,48758743,5,Kyodo News,,,,Japan,36.0,138.0,1
33904524,2019-01-04,China,,China,Make statement,10,0.0,Representatives (United States),"Government,Legislative / Parliamentary",United States,48759120,2,Dow Jones News Service,,,,China,39.9075,116.397,1
33904525,2019-01-04,China,,China,Consult,40,1.0,Representatives (United States),"Government,Legislative / Parliamentary",United States,48759120,2,Dow Jones News Service,,,,China,39.9075,116.397,1
33904586,2019-01-04,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Larry Thompson,"Parties,(National) Major Party,Ideological,Center Right",United States,48759129,3,Associated Press Newswires,Guangzhou,,Guangdong Sheng,China,23.1167,113.25,1
33904642,2019-01-04,China,,China,Host a visit,43,2.8,Citizen (United States),"Social,General Population / Civilian / Social",United States,48759267,3,FARS News Agency,,,,China,39.9075,116.397,1
33904763,2019-01-04,United States,,United States,Express intent to meet or negotiate,36,4.0,China,,China,48759471,2,Unknown,,,,China,39.9075,116.397,1
33904880,2019-01-04,Taiwan,,Taiwan,Host a visit,43,2.8,Tsai Ing-wen,"Elite,Opposition Major Party (Out Of Government),Nationalist,Parties,Executive Office,(National) Major Party,Government,Executive,Center Left,Ideological",Taiwan,48759655,2,Central News Agency English News,Taipei,,Taipei,Taiwan,25.0478,121.532,1
33905101,2019-01-04,Japan,,Japan,Express intent to cooperate,30,4.0,South Korea,,South Korea,48760140,5,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33905102,2019-01-04,South Korea,,South Korea,Express intent to cooperate,30,4.0,Japan,,Japan,48760140,5,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33905100,2019-01-04,South Korea,,South Korea,Deny responsibility,16,-5.0,Japan,,Japan,48760140,6,Kyodo News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
33905413,2019-01-04,China,,China,Praise or endorse,51,3.4,Congress (China),"Government,Legislative / Parliamentary",China,48760542,4,South China Morning Post,Beiping,,Shanxi Sheng,China,36.5333,112.083,1
33905361,2019-01-04,China,,China,Express intent to cooperate economically,311,5.2,United States,,United States,48760638,1,Agence France-Presse,Beijing,,Beijing Shi,China,39.9075,116.397,1
33905360,2019-01-04,United States,,United States,Express intent to cooperate economically,311,5.2,China,,China,48760638,1,Agence France-Presse,Beijing,,Beijing Shi,China,39.9075,116.397,1
33905362,2019-01-04,United States,,United States,Express intent to meet or negotiate,36,4.0,China,,China,48760638,5,Agence France-Presse,Beijing,,Beijing Shi,China,39.9075,116.397,1
33905705,2019-01-04,Taiwan,,Taiwan,Make an appeal or request,20,3.0,Tsai Ing-wen,"(National) Major Party,Elite,Parties,Opposition Major Party (Out Of Government),Nationalist,Government,Executive,Executive Office,Ideological,Center Left",Taiwan,48761417,1,South China Morning Post,,,,Taiwan,24.947,121.582,1
33905707,2019-01-04,Taiwan,,Taiwan,Engage in negotiation,46,7.0,China,,China,48761417,4,South China Morning Post,Taipei,,Taipei,Taiwan,25.0478,121.532,1
33905706,2019-01-04,China,,China,Engage in negotiation,46,7.0,Taiwan,,Taiwan,48761417,4,South China Morning Post,Beijing,,Beijing Shi,China,39.9075,116.397,1
33905792,2019-01-04,Japan,,Japan,Accuse,112,-2.0,South Korea,,South Korea,48761512,1,Korea Times,Kawasaki,Kawasaki Shi,Kanagawa-ken,Japan,35.5206,139.717,1
33905948,2019-01-04,Japan,,Japan,Make statement,10,0.0,Naval (South Korea),"Government,Navy,Military",South Korea,48761998,3,EFE News Service,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
33906030,2019-01-05,China,,China,Threaten,130,-4.4,Taiwan,,Taiwan,48762060,1,Reuters News,Taipei,,Taipei,Taiwan,25.0478,121.532,1
33906385,2019-01-05,United States,,United States,Express intent to meet or negotiate,36,4.0,China,,China,48762990,1,Dow Jones News Service,Beijing,,Beijing Shi,China,39.9075,116.397,1
33906626,2019-01-05,China,,China,Consult,40,1.0,Political Parties (Taiwan),Parties,Taiwan,48763404,4,Central News Agency English News,Taipei,,Taipei,Taiwan,25.0478,121.532,1
33906874,2019-01-05,China,,China,Threaten,130,-4.4,Taiwan,,Taiwan,48763881,1,Yemen News Agency (SABA),Sana'a,,Sanaa,Yemen,15.3547,44.2067,1
33907164,2019-01-05,China,,China,Demand,100,-5.0,Taiwan,,Taiwan,48764609,4,Agence France-Presse,Beijing,,Beijing Shi,China,39.9075,116.397,1
33907320,2019-01-05,Japan,,Japan,Sign formal agreement,57,8.0,United States,,United States,48764658,1,ITAR Tass,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
33907319,2019-01-05,United States,,United States,Sign formal agreement,57,8.0,Japan,,Japan,48764658,1,ITAR Tass,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
33907379,2019-01-05,Japan,,Japan,Make statement,10,0.0,North Korea,,North Korea,48764793,5,EFE News Service,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
33908354,2019-01-05,China,,China,Host a visit,43,2.8,Citizen (United States),"General Population / Civilian / Social,Social",United States,48766998,2,China Daily,Beijing,,Beijing Shi,China,39.9075,116.397,1
