Event ID,Event Date,Source Name,Source Sectors,Source Country,Event Text,CAMEO Code,Intensity,Target Name,Target Sectors,Target Country,Story ID,Sentence Number,Publisher,City,District,Province,Country,Latitude,Longitude,Month
20718982,2014-01-01,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32505412,2,Kyodo News,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20718987,2014-01-01,China,,China,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,United States,,United States,32505424,2,BBC Monitoring Asia Pacific,Beijing,,Beijing Shi,China,39.9075,116.397,1
20719009,2014-01-01,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32505451,3,BBC Monitoring Newsfile,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20719031,2014-01-01,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32505475,2,Kyodo News,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20719035,2014-01-01,United States,,United States,Criticize or denounce,111,-2.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32505497,1,Agence France-Presse,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20719036,2014-01-01,Japan,,Japan,Host a visit,43,2.8,Yoshitaka Shindo,"Government,Executive,Interior / Home Ministry,Information / Communication / Transparency Ministry",Japan,32505497,2,Agence France-Presse,Ikutahara-yasukuni,,Hokkaido,Japan,43.9894,143.537,1
20719037,2014-01-01,United States,,United States,Criticize or denounce,111,-2.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32505499,3,Agence France-Presse,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20719044,2014-01-01,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32505503,3,BBC Monitoring Newsfile,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20719051,2014-01-01,China,,China,Engage in diplomatic cooperation,50,3.5,South Korea,,South Korea,32505510,6,Yonhap English News,Beijing,,Beijing Shi,China,39.9075,116.397,1
20719050,2014-01-01,South Korea,,South Korea,Engage in diplomatic cooperation,50,3.5,China,,China,32505510,6,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20719064,2014-01-01,South Korea,,South Korea,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,China,,China,32505547,5,BBC Monitoring Asia Pacific,,,,South Korea,37.5683,126.978,1
20719073,2014-01-01,North Korea,,North Korea,Host a visit,43,2.8,Kim Jong-Un,"(National) Major Party,Parties,Government,Executive,Executive Office,Government Major Party (In Government),Elite",North Korea,32505559,2,BBC Monitoring Newsfile,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
20719135,2014-01-01,China,,China,Make an appeal or request,20,3.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32505684,3,Kyodo News,Yasukuni Shrine,,,Japan,35.6945,139.743,1
20719161,2014-01-01,North Korea,,North Korea,Accuse,112,-2.0,Chang Song Taek,"Military,Government,Executive",North Korea,32505718,2,Agence France-Presse,,,,North Korea,39.0339,125.754,1
20719232,2014-01-01,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Men (China),"Social,General Population / Civilian / Social",China,32506173,1,South China Morning Post,Fengtai,,Tianjin Shi,China,39.5581,117.749,1
20719243,2014-01-01,China,,China,Engage in diplomatic cooperation,50,3.5,South Korea,,South Korea,32506277,5,Yonhap English News,Beijing,,Beijing Shi,China,39.9075,116.397,1
20719242,2014-01-01,South Korea,,South Korea,Engage in diplomatic cooperation,50,3.5,China,,China,32506277,5,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20721016,2014-01-02,China,,China,Make an appeal or request,20,3.0,United States,,United States,32501321,6,Xinhua News Agency,San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
20721077,2014-01-02,China,,China,Make an appeal or request,20,3.0,Other Authorities / Officials (United States),Government,United States,32501456,1,Agence France-Presse,San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
20721561,2014-01-02,China,,China,Make statement,10,0.0,Police (China),"Police,Government",China,32502448,1,Xinhua News Agency,Guangzhou,,Guangdong Sheng,China,23.1167,113.25,1
20722036,2014-01-02,South Korea,,South Korea,Make statement,10,0.0,Japan,,Japan,32503410,2,BBC Monitoring Asia Pacific,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20722038,2014-01-02,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32503410,4,BBC Monitoring Asia Pacific,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20722129,2014-01-02,China,,China,Praise or endorse,51,3.4,North Korea,,North Korea,32503659,4,Reuters News,Dandong,,Sichuan Sheng,China,31.24,101.517,1
20722240,2014-01-02,Taiwan,,Taiwan,Appeal for diplomatic cooperation (such as policy support),22,3.4,Government (United States),Government,United States,32503917,3,Central News Agency English News,,,Washington D.C.,United States,38.9171,-77.0003,1
20722314,2014-01-02,Taiwan,,Taiwan,"Arrest, detain, or charge with legal action",173,-5.0,Education (Taiwan),"Education,Social",Taiwan,32504150,1,Straits Times,Taipei,,Taipei,Taiwan,25.0478,121.532,1
20722337,2014-01-02,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Men (China),"Social,General Population / Civilian / Social",China,32504348,1,South China Morning Post,Honghu,,Chongqing Shi,China,30.0004,106.952,1
20722361,2014-01-02,South Korea,,South Korea,Criticize or denounce,111,-2.0,Party Member (Japan),Parties,Japan,32505029,3,The Korea Herald,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20723941,2014-01-03,Japan,,Japan,Host a visit,43,2.8,Joseph Robinette Biden,"(National) Major Party,Parties,Government,Cabinet,Executive Office,Executive,Center Left,Ideological",United States,32497854,3,South China Morning Post,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20724072,2014-01-03,China,,China,Make an appeal or request,20,3.0,United States,,United States,32498227,6,Xinhua News Agency,San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
20724615,2014-01-03,China,,China,Make an appeal or request,20,3.0,United States,,United States,32499309,6,PNA (Philippines News Agency),San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
20724730,2014-01-03,China,,China,Impose restrictions on political freedoms,1721,-5.0,Communist Party (China),"Ideological,Parties,Communist",China,32499590,1,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
20724987,2014-01-03,Japan,,Japan,Express intent to cooperate,30,4.0,United States,,United States,32500184,5,The Wall Street Journal,Okinawa,,Okinawa-ken,Japan,26.3358,127.801,1
20724986,2014-01-03,United States,,United States,Express intent to cooperate,30,4.0,Japan,,Japan,32500184,5,The Wall Street Journal,Okinawa,,Okinawa-ken,Japan,26.3358,127.801,1
20725080,2014-01-03,South Korea,,South Korea,Make an appeal or request,20,3.0,North Korea,,North Korea,32500370,1,Agence France-Presse,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
20725085,2014-01-03,South Korea,,South Korea,Reject,120,-4.0,North Korea,,North Korea,32500370,1,Agence France-Presse,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
20725082,2014-01-03,North Korea,,North Korea,Engage in diplomatic cooperation,50,3.5,South Korea,,South Korea,32500370,6,Agence France-Presse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20725081,2014-01-03,South Korea,,South Korea,Engage in diplomatic cooperation,50,3.5,North Korea,,North Korea,32500370,6,Agence France-Presse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20725202,2014-01-03,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32500653,5,Agence France-Presse,Yasukuni Shrine,,,Japan,35.6945,139.743,1
20725307,2014-01-03,China,,China,Reject,120,-4.0,United States,,United States,32500867,2,China Daily,Beijing,,Beijing Shi,China,39.9075,116.397,1
20725308,2014-01-03,United States,,United States,"Arrest, detain, or charge with legal action",173,-5.0,Criminal (China),"Dissident,Criminals / Gangs",China,32500867,2,China Daily,Beijing,,Beijing Shi,China,39.9075,116.397,1
20725370,2014-01-03,Japan,,Japan,Express intent to cooperate,30,4.0,United States,,United States,32501038,5,The Wall Street Journal Asia,Okinawa,,Okinawa-ken,Japan,26.3358,127.801,1
20725369,2014-01-03,United States,,United States,Express intent to cooperate,30,4.0,Japan,,Japan,32501038,5,The Wall Street Journal Asia,Okinawa,,Okinawa-ken,Japan,26.3358,127.801,1
20725451,2014-01-03,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (China),"Social,General Population / Civilian / Social",China,32501360,1,South China Morning Post,Hebi,,Henan Sheng,China,35.8992,114.192,1
20725461,2014-01-03,United States,,United States,Criticize or denounce,111,-2.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32501841,3,The Japan Times,,,Washington D.C.,United States,38.9171,-77.0003,1
20725827,2014-01-03,China,,China,Make an appeal or request,20,3.0,United States,,United States,37581257,1,Saudi Press Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
20725838,2014-01-03,China,,China,Make an appeal or request,20,3.0,United States,,United States,37581284,1,Yemen News Agency (Arabic),Beijing,,Beijing Shi,China,39.9075,116.397,1
20725863,2014-01-03,South Korea,,South Korea,Make pessimistic comment,12,-0.4,North Korea,,North Korea,37581315,1,Kuwait News Agency,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
20726905,2014-01-04,South Korea,,South Korea,Make an appeal or request,20,3.0,North Korea,,North Korea,32494086,2,China Daily,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20726907,2014-01-04,South Korea,,South Korea,Reject,120,-4.0,North Korea,,North Korea,32494086,2,China Daily,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
20726908,2014-01-04,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (China),"Social,General Population / Civilian / Social",China,32494088,6,China Daily,Huizhou,,Guangdong Sheng,China,23.0833,114.4,1
20726909,2014-01-04,China,,China,Make an appeal or request,20,3.0,United States,,United States,32494089,1,China Daily,San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
20727032,2014-01-04,Hong Kong,,Hong Kong,Host a visit,43,2.8,Immigrants (China),"Social,General Population / Civilian / Social",China,32496353,4,Associated Press Newswires,,,,Hong Kong,22.2855,114.158,1
20727550,2014-01-04,China,,China,Make an appeal or request,20,3.0,United States,,United States,32497054,6,PNA (Philippines News Agency),San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
20727606,2014-01-04,Japan,,Japan,Host a visit,43,2.8,Junichiro Koizumi,"Elite,Center Right,Ideological,(National) Major Party,Parties",Japan,32497135,4,Kyodo News,Ikutahara-yasukuni,,Hokkaido,Japan,43.9894,143.537,1
20727788,2014-01-04,China,,China,Consult,40,1.0,United States,,United States,32497554,6,Organisation of Asia-Pacific News Agencies,Geneve,,Canton de Geneve,Switzerland,46.2022,6.14569,1
20727792,2014-01-04,United States,,United States,Consult,40,1.0,China,,China,32497554,6,Organisation of Asia-Pacific News Agencies,Geneve,,Canton de Geneve,Switzerland,46.2022,6.14569,1
20728013,2014-01-04,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (China),"Social,General Population / Civilian / Social",China,32498318,1,South China Morning Post,Boshe,,Guangdong Sheng,China,22.8645,116.019,1
20728015,2014-01-04,North Korea,,North Korea,Coerce,170,-7.0,Chang Song Taek,"Military,Government,Executive",North Korea,32498361,6,Yonhap English News,,,,North Korea,39.0339,125.754,1
20728025,2014-01-04,South Korea,,South Korea,Criticize or denounce,111,-2.0,North Korea,,North Korea,32499401,1,The Korea Herald,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
20729567,2014-01-05,United States,,United States,Demand,100,-5.0,South Korea,,South Korea,32494069,3,Korea Times,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20730074,2014-01-05,North Korea,,North Korea,Criticize or denounce,111,-2.0,South Korea,,South Korea,32495013,2,BBC Monitoring Asia Pacific,,,,South Korea,37.5683,126.978,1
20730073,2014-01-05,South Korea,,South Korea,Make pessimistic comment,12,-0.4,North Korea,,North Korea,32495013,2,BBC Monitoring Asia Pacific,,,,South Korea,37.5683,126.978,1
20730083,2014-01-05,North Korea,,North Korea,Criticize or denounce,111,-2.0,South Korea,,South Korea,32495089,1,Kyodo News,,,,South Korea,37.5683,126.978,1
20730082,2014-01-05,South Korea,,South Korea,Make pessimistic comment,12,-0.4,North Korea,,North Korea,32495089,1,Kyodo News,,,,South Korea,37.5683,126.978,1
20730206,2014-01-05,North Korea,,North Korea,Host a visit,43,2.8,Pak Pong Chu,"Elite,Government,Executive,Executive Office",North Korea,32495297,3,BBC Monitoring Asia Pacific,,,,North Korea,39.0339,125.754,1
20730247,2014-01-05,China,,China,Criticize or denounce,111,-2.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32495370,4,BBC Monitoring Asia Pacific,Yasukuni Shrine,,,Japan,35.6945,139.743,1
20730248,2014-01-05,South Korea,,South Korea,Criticize or denounce,111,-2.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32495370,4,BBC Monitoring Asia Pacific,Yasukuni Shrine,,,Japan,35.6945,139.743,1
20730249,2014-01-05,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32495370,6,BBC Monitoring Asia Pacific,Ikutahara-yasukuni,,Hokkaido,Japan,43.9894,143.537,1
20730283,2014-01-05,United States,,United States,Host a visit,43,2.8,Yun Byung Se,"Executive,Finance / Economy / Commerce / Trade Ministry,Government,Foreign Ministry",South Korea,32495437,1,Yonhap English News,,,Washington D.C.,United States,38.9171,-77.0003,1
20730353,2014-01-05,China,,China,"Investigate crime, corruption",91,-2.0,Citizen (China),"Social,General Population / Civilian / Social",China,32495557,1,Agence France-Presse,,,,China,39.9075,116.397,1
20730478,2014-01-05,North Korea,,North Korea,Criticize or denounce,111,-2.0,South Korea,,South Korea,32495751,1,Agence France-Presse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20730477,2014-01-05,North Korea,,North Korea,Engage in diplomatic cooperation,50,3.5,South Korea,,South Korea,32495751,6,Agence France-Presse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20730476,2014-01-05,South Korea,,South Korea,Engage in diplomatic cooperation,50,3.5,North Korea,,North Korea,32495751,6,Agence France-Presse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20730503,2014-01-05,North Korea,,North Korea,Criticize or denounce,111,-2.0,South Korea,,South Korea,32495820,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20730531,2014-01-05,China,,China,Criticize or denounce,111,-2.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32495935,2,Agence France-Presse,Ikutahara-yasukuni,,Hokkaido,Japan,43.9894,143.537,1
20730532,2014-01-05,South Korea,,South Korea,Criticize or denounce,111,-2.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32495935,2,Agence France-Presse,Ikutahara-yasukuni,,Hokkaido,Japan,43.9894,143.537,1
20730571,2014-01-05,China,,China,Criticize or denounce,111,-2.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32495995,3,Kyodo News,Yasukuni Shrine,,,Japan,35.6945,139.743,1
20730572,2014-01-05,South Korea,,South Korea,Criticize or denounce,111,-2.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32495995,3,Kyodo News,Yasukuni Shrine,,,Japan,35.6945,139.743,1
20730573,2014-01-05,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32495995,5,Kyodo News,Ikutahara-yasukuni,,Hokkaido,Japan,43.9894,143.537,1
20730574,2014-01-05,Japan,,Japan,Host a visit,43,2.8,Yoshitaka Shindo,"Government,Executive,Interior / Home Ministry,Information / Communication / Transparency Ministry",Japan,32495995,6,Kyodo News,Ikutahara-yasukuni,,Hokkaido,Japan,43.9894,143.537,1
20730601,2014-01-05,United States,,United States,Demand,100,-5.0,South Korea,,South Korea,32496101,3,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20731132,2014-01-05,Japan,,Japan,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,Defense / Security Ministry (United States),"Defense / Security Ministry,Executive,Government",United States,37580495,1,Yemen News Agency (Arabic),Okinawa,,Okinawa-ken,Japan,26.3358,127.801,1
20732180,2014-01-06,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Business (China),"Social,Business",China,32492197,1,Xinhua News Agency,Haikou,,Jiangxi Sheng,China,29.1068,117.807,1
20732307,2014-01-06,China,,China,"Reject proposal to meet, discuss, or negotiate",125,-5.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32492327,1,Jiji Press English News Service,Beijing,,Beijing Shi,China,39.9075,116.397,1
20732420,2014-01-06,North Korea,,North Korea,Coerce,170,-7.0,Chang Song Taek,"Military,Government,Executive",North Korea,32492507,3,Reuters News,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
20732431,2014-01-06,China,,China,"Investigate crime, corruption",91,-2.0,Citizen (China),"Social,General Population / Civilian / Social",China,32492545,1,The Mercury,Beijing,,Beijing Shi,China,39.9075,116.397,1
20732510,2014-01-06,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32492682,3,Reuters News,Yasukuni Shrine,,,Japan,35.6945,139.743,1
20732630,2014-01-06,China,,China,Make statement,10,0.0,Japan,,Japan,32492937,2,Associated Press Newswires,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20732807,2014-01-06,Taiwan,,Taiwan,Praise or endorse,51,3.4,City Mayor (Taiwan),"Local,Government,Municipal",Taiwan,32493385,1,Taipei Times,,Chiayi,Taiwan,Taiwan,23.4772,120.445,1
20732831,2014-01-06,North Korea,,North Korea,Express intent to cooperate,30,4.0,South Korea,,South Korea,32493411,6,Yonhap English News,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
20732830,2014-01-06,South Korea,,South Korea,Express intent to cooperate,30,4.0,North Korea,,North Korea,32493411,6,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20734765,2014-01-06,China,,China,Make statement,10,0.0,Japan,,Japan,32555393,2,United News of Bangladesh Limited,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20734903,2014-01-06,Taiwan,,Taiwan,Host a visit,43,2.8,Gina McCarthy,"Executive,Government,Environment Ministry",United States,32555607,4,Central News Agency English News,Taipei,,Taipei,Taiwan,25.0478,121.532,1
20737312,2014-01-07,South Korea,,South Korea,Engage in diplomatic cooperation,50,3.5,United States,,United States,32550594,6,Korea Times,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20737313,2014-01-07,United States,,United States,Engage in diplomatic cooperation,50,3.5,South Korea,,South Korea,32550594,6,Korea Times,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20737441,2014-01-07,United States,,United States,Mobilize or increase armed forces,154,-7.2,South Korea,,South Korea,32551026,1,Associated Press Newswires,,,Washington D.C.,United States,38.9171,-77.0003,1
20737977,2014-01-07,China,,China,Coerce,170,-7.0,Men (China),"Social,General Population / Civilian / Social",China,32552079,1,Associated Press Newswires,Beijing,,Beijing Shi,China,39.9075,116.397,1
20737978,2014-01-07,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (China),"Social,General Population / Civilian / Social",China,32552079,3,Associated Press Newswires,Jinan,,Shandong Sheng,China,36.6683,116.997,1
20738015,2014-01-07,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32552139,2,Kyodo News,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20738043,2014-01-07,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32552166,3,BBC Monitoring Asia Pacific,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
20738061,2014-01-07,China,,China,Impose administrative sanctions,172,-5.0,Government (China),Government,China,32552200,4,Xinhua News Agency,,,Guangdong Sheng,China,23.0,113.0,1
20738263,2014-01-07,China,,China,Make an appeal or request,20,3.0,United States,,United States,32552600,1,PNA (Philippines News Agency),San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
20738268,2014-01-07,Japan,,Japan,Host a visit,43,2.8,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32552602,2,PNA (Philippines News Agency),Ikutahara-yasukuni,,Hokkaido,Japan,43.9894,143.537,1
20738274,2014-01-07,South Korea,,South Korea,Engage in negotiation,46,7.0,United States,,United States,32552609,1,PNA (Philippines News Agency),Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20738275,2014-01-07,United States,,United States,Engage in negotiation,46,7.0,South Korea,,South Korea,32552609,1,PNA (Philippines News Agency),Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20738357,2014-01-07,China,,China,Praise or endorse,51,3.4,Park Geun Hye,"Executive Office,Unicameral,Executive,Legislative / Parliamentary,Government,Elite",South Korea,32552739,2,BBC Monitoring Asia Pacific,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
20738395,2014-01-07,China,,China,Reject,120,-4.0,Shinzo Abe,"Government,Executive Office,Buddhist,Executive,Shinto,International Religious,Parties,Elite,Center Right,Ideological,(National) Major Party",Japan,32552831,2,BBC Monitoring Newsfile,Yasukuni Shrine,,,Japan,35.6945,139.743,1
