Event ID,Event Date,Source Name,Source Sectors,Source Country,Event Text,CAMEO Code,Intensity,Target Name,Target Sectors,Target Country,Story ID,Sentence Number,Publisher,City,District,Province,Country,Latitude,Longitude,Month
18073755,2012-01-01,Japan,,Japan,Use conventional military force,190,-10.0,Naval Base (United States),"Military,Navy,Government",United States,16271340,2,Associated Press Newswires,Los Angeles,Los Angeles County,California,United States,34.0522,-118.244,1
18073826,2012-01-01,South Korea,,South Korea,Host a visit,43,2.8,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16274349,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18073827,2012-01-01,South Korea,,South Korea,Host a visit,43,2.8,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16274349,3,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18073837,2012-01-01,China,,China,Express intent to provide economic aid,331,5.2,North Korea,,North Korea,16274578,3,BBC Monitoring Asia Pacific,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18074671,2012-01-02,North Korea,,North Korea,Host a visit,43,2.8,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16234825,2,BBC Monitoring Asia Pacific,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18074751,2012-01-02,North Korea,,North Korea,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,China,,China,16236892,2,BBC Monitoring Asia Pacific,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18074755,2012-01-02,South Korea,,South Korea,Engage in diplomatic cooperation,50,3.5,North Korea,,North Korea,16237379,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18074754,2012-01-02,North Korea,,North Korea,Make statement,10,0.0,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16237379,6,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18074826,2012-01-02,North Korea,,North Korea,Demand de-escalation of military engagement,1056,-5.0,Military (United States),"Military,Government",United States,16240609,2,Yonhap English News,,,,United States,38.8951,-77.0364,1
18074915,2012-01-02,North Korea,,North Korea,Praise or endorse,51,3.4,Kim Jong-Il,"(National) Major Party,Parties,Government Major Party (In Government)",North Korea,16243822,1,Deutsche Welle,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18074924,2012-01-02,China,,China,Rally support on behalf of,53,3.8,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16243841,4,BBC Monitoring Asia Pacific,Beijing,,Beijing Shi,China,39.9075,116.397,1
18074959,2012-01-02,United States,,United States,Praise or endorse,51,3.4,Kim Hwang Sik,"Executive Office,Government,Cabinet,Executive,Elite",South Korea,16245300,5,Joins.com,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18074960,2012-01-02,North Korea,,North Korea,Demand de-escalation of military engagement,1056,-5.0,Military (United States),"Military,Government",United States,16245301,1,Joins.com,,,,United States,38.8951,-77.0364,1
18074973,2012-01-02,North Korea,,North Korea,Criticize or denounce,111,-2.0,Military (United States),"Military,Government",United States,16245310,6,Joins.com,,,,United States,38.8951,-77.0364,1
18075057,2012-01-02,South Korea,,South Korea,Host a visit,43,2.8,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16250723,3,BBC Monitoring Asia Pacific,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075063,2012-01-02,China,,China,Demand,100,-5.0,Industry (China),"Business,Social",China,16250731,2,Agence France-Presse,Beijing,,Beijing Shi,China,39.9075,116.397,1
18075084,2012-01-02,North Korea,,North Korea,Criticize or denounce,111,-2.0,United States,,United States,16251623,4,The Toronto Star,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18075170,2012-01-02,South Korea,,South Korea,Host a visit,43,2.8,Kim Jong-Il,"(National) Major Party,Parties,Government Major Party (In Government)",North Korea,16255476,4,BBC Monitoring Asia Pacific,Tenan,,Chungcheongnam-do,South Korea,36.8065,127.152,1
18075288,2012-01-02,North Korea,,North Korea,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,China,,China,16261441,1,South China Morning Post,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18075329,2012-01-02,South Korea,,South Korea,Engage in diplomatic cooperation,50,3.5,North Korea,,North Korea,16264209,1,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075328,2012-01-02,North Korea,,North Korea,Make statement,10,0.0,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16264209,6,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075339,2012-01-02,North Korea,,North Korea,Criticize or denounce,111,-2.0,Lee Myung Bak,"Center Right,International Religious,Ideological,Elite,Christian,Executive Office,Government,Executive,(National) Major Party,Parties",South Korea,16264220,2,Reuters News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075368,2012-01-02,North Korea,,North Korea,Make an appeal or request,20,3.0,Citizen (North Korea),"Social,General Population / Civilian / Social",North Korea,16266163,1,Calgary Herald,,,,North Korea,39.0339,125.754,1
18075386,2012-01-02,China,,China,Consult,40,1.0,Foreign Affairs (China),"Government,Foreign Ministry,Executive",China,16267303,1,Indo-Asian News Service,Shanghai,,Shanghai Shi,China,31.2222,121.458,1
18075402,2012-01-02,North Korea,,North Korea,Demand,100,-5.0,United States,,United States,16267611,2,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075405,2012-01-02,South Korea,,South Korea,Host a visit,43,2.8,Lee Myung Bak,"Center Right,International Religious,Ideological,Elite,Christian,Executive Office,Government,Executive,(National) Major Party,Parties",South Korea,16267613,4,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075408,2012-01-02,North Korea,,North Korea,Criticize or denounce,111,-2.0,Government (South Korea),Government,South Korea,16267617,1,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075413,2012-01-02,South Korea,,South Korea,Host a visit,43,2.8,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16267622,1,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075414,2012-01-02,South Korea,,South Korea,Host a visit,43,2.8,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16267622,2,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075419,2012-01-02,North Korea,,North Korea,Criticize or denounce,111,-2.0,South Korea,,South Korea,16267626,1,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075418,2012-01-02,North Korea,,North Korea,Engage in symbolic act,17,0.0,Kim Jong-Il,"(National) Major Party,Parties,Government Major Party (In Government)",North Korea,16267626,4,Asia Pulse,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18075420,2012-01-02,China,,China,Express intent to provide economic aid,331,5.2,North Korea,,North Korea,16267627,2,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075421,2012-01-02,China,,China,Make statement,10,0.0,South Korea,,South Korea,16267630,6,Asia Pulse,Beijing,,Beijing Shi,China,39.9075,116.397,1
18075500,2012-01-02,North Korea,,North Korea,Make empathetic comment,18,3.4,Kim Jong-Il,"(National) Major Party,Parties,Government Major Party (In Government)",North Korea,16271737,4,Yonhap English News,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18075514,2012-01-02,North Korea,,North Korea,Express intent to meet or negotiate,36,4.0,China,,China,16271939,2,Korea Times,Beijing,,Beijing Shi,China,39.9075,116.397,1
18075522,2012-01-02,North Korea,,North Korea,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (North Korea),"Social,General Population / Civilian / Social",North Korea,16271954,5,Korea Times,,Hyesan-si,Yanggang-do,North Korea,41.3556,128.247,1
18075523,2012-01-02,South Korea,,South Korea,Make an appeal or request,20,3.0,Citizen (South Korea),"Social,General Population / Civilian / Social",South Korea,16271964,4,Korea Times,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18075650,2012-01-02,North Korea,,North Korea,Criticize or denounce,111,-2.0,Lee Myung Bak,"Center Right,International Religious,Ideological,Elite,Christian,Executive Office,Government,Executive,(National) Major Party,Parties",South Korea,16276395,5,Agence France-Presse,,,,North Korea,39.0339,125.754,1
18076922,2012-01-02,North Korea,,North Korea,Criticize or denounce,111,-2.0,South Korea,,South Korea,33257386,6,KBS World News - French Edition,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18077010,2012-01-03,China,,China,Host a visit,43,2.8,Foreign Affairs (United States),"Executive,Government,Foreign Ministry",United States,16236586,1,Associated Press Newswires,Beijing,,Beijing Shi,China,39.9075,116.397,1
18077011,2012-01-03,China,,China,Host a visit,43,2.8,Kurt M. Campbell,"Executive,Government,Foreign Ministry",United States,16236586,4,Associated Press Newswires,Beijing,,Beijing Shi,China,39.9075,116.397,1
18077078,2012-01-03,China,,China,Make statement,10,0.0,Japan,,Japan,16241736,6,Dow Jones International News,Okinawa,,Okinawa-ken,Japan,26.3358,127.801,1
18077093,2012-01-03,China,,China,Make statement,10,0.0,Reserve Personnel (Japan),"Military,Government",Japan,16241872,5,Agence France-Presse,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
18077131,2012-01-03,Japan,,Japan,"Arrest, detain, or charge with legal action",173,-5.0,Men (Japan),"General Population / Civilian / Social,Social",Japan,16242141,1,Mainichi Daily News,,,Shizuoka-ken,Japan,35.0252,138.325,1
18077187,2012-01-03,Taiwan,,Taiwan,Express intent to meet or negotiate,36,4.0,United States,,United States,16249697,1,Taipei Times,,,,Taiwan,24.947,121.582,1
18077188,2012-01-03,United States,,United States,Express intent to meet or negotiate,36,4.0,Taiwan,,Taiwan,16249697,1,Taipei Times,,,,United States,38.8951,-77.0364,1
18077203,2012-01-03,Japan,,Japan,Reject,120,-4.0,South Korea,,South Korea,16249853,2,Jiji Press English News Service,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
18077327,2012-01-03,North Korea,,North Korea,Host a visit,43,2.8,Activist (South Korea),"Nongovernmental Organization (International),Human Rights NGOs,Human Rights IGOs,Nongovernmental Organizations / Activists",South Korea,16257953,1,Yonhap English News,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18077378,2012-01-03,North Korea,,North Korea,Criticize or denounce,111,-2.0,Yoshihiko Noda,"Elite,Legislative / Parliamentary,Ideological,Lower House,Executive Office,Government,Center Left,Executive,Parties,(National) Major Party",Japan,16260141,2,BBC Monitoring Asia Pacific,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18077403,2012-01-03,South Korea,,South Korea,Host a visit,43,2.8,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16260449,2,BBC Monitoring Asia Pacific,,,,South Korea,37.5683,126.978,1
18077404,2012-01-03,South Korea,,South Korea,Host a visit,43,2.8,Kim Jong-Un,"Executive Office,Elite,Executive,Government",North Korea,16260449,4,BBC Monitoring Asia Pacific,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18077432,2012-01-03,China,,China,Mobilize or increase armed forces,154,-7.2,North Korea,,North Korea,16261775,3,BBC Monitoring Asia Pacific,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18077433,2012-01-03,China,,China,Host a visit,43,2.8,North Korea,,North Korea,16261775,6,BBC Monitoring Asia Pacific,Tumen,,Gansu Sheng,China,37.6186,103.081,1
18077431,2012-01-03,North Korea,,North Korea,Make a visit,42,1.9,China,,China,16261775,6,BBC Monitoring Asia Pacific,Tumen,,Gansu Sheng,China,37.6186,103.081,1
18077511,2012-01-03,Japan,,Japan,Engage in symbolic act,17,0.0,Kim Jong-Il,"(National) Major Party,Parties,Government Major Party (In Government)",North Korea,16264008,1,Agence France-Presse,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
18077513,2012-01-03,North Korea,,North Korea,Criticize or denounce,111,-2.0,Japan,,Japan,16264008,1,Agence France-Presse,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
18077593,2012-01-03,China,,China,Make optimistic comment,13,0.4,Democratic Progressive Party,"Parties,(National) Major Party,Nationalist,Opposition Major Party (Out Of Government),Ideological,Center Left",Taiwan,16267944,3,Straits Times,Beijing,,Beijing Shi,China,39.9075,116.397,1
18077728,2012-01-03,China,,China,Host a visit,43,2.8,Kurt M. Campbell,"Executive,Government,Foreign Ministry",United States,16273239,2,Agence France-Presse,Beijing,,Beijing Shi,China,39.9075,116.397,1
18077741,2012-01-03,North Korea,,North Korea,Criticize or denounce,111,-2.0,Head of Government (South Korea),"Executive Office,Government,Executive",South Korea,16274176,6,Daily Telegraph,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18077880,2012-01-03,United States,,United States,Make statement,10,0.0,North Korea,,North Korea,16278671,1,Agence France-Presse,,,,United States,38.8951,-77.0364,1
18078451,2012-01-03,North Korea,,North Korea,Host a visit,43,2.8,Activist (South Korea),"Nongovernmental Organization (International),Human Rights NGOs,Human Rights IGOs,Nongovernmental Organizations / Activists",South Korea,16288895,1,Korea Times,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18080057,2012-01-03,North Korea,,North Korea,Make a visit,42,1.9,South Korea,,South Korea,33254514,2,Le Monde,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080058,2012-01-03,South Korea,,South Korea,Host a visit,43,2.8,North Korea,,North Korea,33254514,2,Le Monde,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080119,2012-01-04,South Korea,,South Korea,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,United States,,United States,16277315,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080117,2012-01-04,South Korea,,South Korea,Express intent to cooperate,30,4.0,United States,,United States,16277315,4,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080118,2012-01-04,United States,,United States,Express intent to cooperate,30,4.0,South Korea,,South Korea,16277315,4,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080148,2012-01-04,China,,China,Express intent to meet or negotiate,36,4.0,United States,,United States,16277446,1,Associated Press Newswires,Beijing,,Beijing Shi,China,39.9075,116.397,1
18080149,2012-01-04,United States,,United States,Express intent to meet or negotiate,36,4.0,China,,China,16277446,1,Associated Press Newswires,Beijing,,Beijing Shi,China,39.9075,116.397,1
18080147,2012-01-04,United States,,United States,Make pessimistic comment,12,-0.4,North Korea,,North Korea,16277446,2,Associated Press Newswires,Beijing,,Beijing Shi,China,39.9075,116.397,1
18080150,2012-01-04,China,,China,Provide economic aid,71,7.4,North Korea,,North Korea,16277446,6,Associated Press Newswires,Beijing,,Beijing Shi,China,39.9075,116.397,1
18080166,2012-01-04,South Korea,,South Korea,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,United States,,United States,16277602,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080164,2012-01-04,South Korea,,South Korea,Express intent to cooperate,30,4.0,United States,,United States,16277602,3,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080165,2012-01-04,United States,,United States,Express intent to cooperate,30,4.0,South Korea,,South Korea,16277602,3,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080167,2012-01-04,South Korea,,South Korea,Cooperate militarily,62,7.4,United States,,United States,16277602,6,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080168,2012-01-04,United States,,United States,Cooperate militarily,62,7.4,South Korea,,South Korea,16277602,6,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080259,2012-01-04,United States,,United States,Engage in negotiation,46,7.0,Foreign Affairs (China),"Government,Foreign Ministry,Executive",China,16278634,2,Deutsche Welle,Beijing,,Beijing Shi,China,39.9075,116.397,1
18080261,2012-01-04,North Korea,,North Korea,Engage in negotiation,46,7.0,United States,,United States,16278634,6,Deutsche Welle,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18080260,2012-01-04,United States,,United States,Engage in negotiation,46,7.0,North Korea,,North Korea,16278634,6,Deutsche Welle,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
18080278,2012-01-04,United States,,United States,"Reject proposal to meet, discuss, or negotiate",125,-5.0,North Korea,,North Korea,16278916,2,Yonhap English News,,,Washington D.C.,United States,38.9171,-77.0003,1
18080301,2012-01-04,Japan,,Japan,Host a visit,43,2.8,Yoshihiko Noda,"Elite,Legislative / Parliamentary,Ideological,Lower House,Executive Office,Government,Center Left,Executive,Parties,(National) Major Party",Japan,16279104,5,Jiji Press English News Service,Fukushima,,Gunma-ken,Japan,36.25,138.933,1
18080362,2012-01-04,North Korea,,North Korea,Criticize or denounce,111,-2.0,Lee Myung Bak,"Center Right,International Religious,Ideological,Elite,Christian,Executive Office,Government,Executive,(National) Major Party,Parties",South Korea,16279444,1,Kyodo News,,,,South Korea,37.5683,126.978,1
18080375,2012-01-04,China,,China,Consult,40,1.0,Foreign Affairs (United States),"Executive,Government,Foreign Ministry",United States,16279494,1,Kyodo News,Beijing,,Beijing Shi,China,39.9075,116.397,1
18080376,2012-01-04,Taiwan,,Taiwan,Yield,80,5.0,Citizen (China),"General Population / Civilian / Social,Social",China,16279496,5,Central News Agency English News,Taipei,,Taipei,Taiwan,25.0478,121.532,1
18080478,2012-01-04,South Korea,,South Korea,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,United States,,United States,16280713,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080476,2012-01-04,South Korea,,South Korea,Express intent to cooperate,30,4.0,United States,,United States,16280713,4,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080477,2012-01-04,United States,,United States,Express intent to cooperate,30,4.0,South Korea,,South Korea,16280713,4,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080485,2012-01-04,South Korea,,South Korea,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,United States,,United States,16280721,1,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080483,2012-01-04,South Korea,,South Korea,Express intent to cooperate,30,4.0,United States,,United States,16280721,3,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080484,2012-01-04,United States,,United States,Express intent to cooperate,30,4.0,South Korea,,South Korea,16280721,3,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080486,2012-01-04,South Korea,,South Korea,Cooperate militarily,62,7.4,United States,,United States,16280721,6,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080487,2012-01-04,United States,,United States,Cooperate militarily,62,7.4,South Korea,,South Korea,16280721,6,Asia Pulse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080539,2012-01-04,South Korea,,South Korea,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,United States,,United States,16282012,1,Korea Times,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080537,2012-01-04,South Korea,,South Korea,Express intent to cooperate,30,4.0,United States,,United States,16282012,3,Korea Times,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080538,2012-01-04,United States,,United States,Express intent to cooperate,30,4.0,South Korea,,South Korea,16282012,3,Korea Times,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
18080540,2012-01-04,South Korea,,South Korea,Cooperate militarily,62,7.4,United States,,United States,16282012,6,Korea Times,,,,South Korea,37.5683,126.978,1
18080541,2012-01-04,United States,,United States,Cooperate militarily,62,7.4,South Korea,,South Korea,16282012,6,Korea Times,,,,United States,38.8951,-77.0364,1
18080542,2012-01-04,United States,,United States,"Reject proposal to meet, discuss, or negotiate",125,-5.0,North Korea,,North Korea,16282014,1,Korea Times,,,Washington D.C.,United States,38.9171,-77.0003,1
18080585,2012-01-04,China,,China,Express intent to cooperate,30,4.0,United States,,United States,16282149,1,Kyodo News,Beijing,,Beijing Shi,China,39.9075,116.397,1
