Event ID,Event Date,Source Name,Source Sectors,Source Country,Event Text,CAMEO Code,Intensity,Target Name,Target Sectors,Target Country,Story ID,Sentence Number,Publisher,City,District,Province,Country,Latitude,Longitude,Month
35804971,2021-01-05,China,,China,Criticize or denounce,111,-2.0,United States,,United States,52377416,1,FARS News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
35804972,2021-01-05,China,,China,Reject,120,-4.0,United States,,United States,52377416,1,FARS News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
35805200,2021-01-05,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (China),"Social,General Population / Civilian / Social",China,52377990,2,Ad Dustour,Shenzhen,Shenzhen,Guangdong Sheng,China,22.5455,114.068,1
35805199,2021-01-05,China,,China,Impose administrative sanctions,172,-5.0,Professor (China),"Social,Education",China,52377990,3,Ad Dustour,Shenzhen,Shenzhen,Guangdong Sheng,China,22.5455,114.068,1
35805201,2021-01-05,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (China),"Social,General Population / Civilian / Social",China,52377990,4,Ad Dustour,Shenzhen,Shenzhen,Guangdong Sheng,China,22.5455,114.068,1
35805477,2021-01-05,United States,,United States,Reduce relations,160,-4.0,Business (China),"Social,Business",China,52378650,2,Reuters News,,,Washington D.C.,United States,38.9171,-77.0003,1
35805696,2021-01-05,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (Hong Kong),"General Population / Civilian / Social,Social",Hong Kong,52379119,1,South China Morning Post,Zhengzhou,,Henan Sheng,China,34.7578,113.649,1
35805722,2021-01-05,United States,,United States,Mobilize or increase police power,153,-7.2,China,,China,52379453,1,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
35805931,2021-01-05,China,,China,Make an appeal or request,20,3.0,United States,,United States,52379634,2,Syrian Arab News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
35806046,2021-01-05,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Party Member (Hong Kong),Parties,Hong Kong,52380019,2,Unknown,,,,Hong Kong,22.2855,114.158,1
35806047,2021-01-05,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (Hong Kong),"Social,General Population / Civilian / Social",Hong Kong,52380019,2,Unknown,,,,Hong Kong,22.2855,114.158,1
35806180,2021-01-05,South Korea,,South Korea,Make an appeal or request,20,3.0,Constitutional Court (South Korea),"Judicial,Government",South Korea,52380419,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
35806176,2021-01-05,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (Hong Kong),"General Population / Civilian / Social,Social",Hong Kong,52380422,1,Xinhua News Agency,,,,Hong Kong,22.2855,114.158,1
35812098,2021-01-05,China,,China,Praise or endorse,51,3.4,Business (China),"Social,Business",China,52393371,3,Unknown,,,,China,39.9075,116.397,1
35806204,2021-01-06,Hong Kong,,Hong Kong,Occupy territory,192,-9.5,Citizen (Hong Kong),"General Population / Civilian / Social,Social",Hong Kong,52380513,1,Reuters News,,,,Hong Kong,22.2855,114.158,1
35806335,2021-01-06,South Korea,,South Korea,Make an appeal or request,20,3.0,Constitutional Court (South Korea),"Judicial,Government",South Korea,52380766,3,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
35806348,2021-01-06,China,,China,Make statement,10,0.0,Legislature (Hong Kong),"Government,Legislative / Parliamentary",Hong Kong,52380837,5,Agence France-Presse,Beijing,,Beijing Shi,China,39.9075,116.397,1
35806425,2021-01-06,China,,China,Praise or endorse,51,3.4,Other Authorities / Officials (Hong Kong),Government,Hong Kong,52380983,1,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
35806386,2021-01-06,Japan,,Japan,"Arrest, detain, or charge with legal action",173,-5.0,Men (Japan),"Social,General Population / Civilian / Social",Japan,52380986,1,Kyodo News,Saitama,,Saitama-ken,Japan,35.9081,139.657,1
35806562,2021-01-06,Hong Kong,,Hong Kong,Praise or endorse,51,3.4,Police (Hong Kong),"Police,Government",Hong Kong,52381497,1,Xinhua News Agency,,,,Hong Kong,22.2855,114.158,1
35806563,2021-01-06,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (Hong Kong),"General Population / Civilian / Social,Social",Hong Kong,52381497,2,Xinhua News Agency,,,,Hong Kong,22.2855,114.158,1
35806682,2021-01-06,China,,China,Accuse,112,-2.0,United States,,United States,52381599,1,Agence France-Presse,Beijing,,Beijing Shi,China,39.9075,116.397,1
35806736,2021-01-06,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (Hong Kong),"General Population / Civilian / Social,Social",Hong Kong,52381648,1,Unknown,,,,Hong Kong,22.2855,114.158,1
35806738,2021-01-06,China,,China,Criticize or denounce,111,-2.0,United States,,United States,52381649,1,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
35806690,2021-01-06,China,,China,Make an appeal or request,20,3.0,United States,,United States,52381679,5,Reuters News,Taiwan Strait,,,Taiwan,24.0,119.0,1
35806841,2021-01-06,China,,China,Engage in diplomatic cooperation,50,3.5,United States,,United States,52381773,1,Xinhua News Agency,,,Washington D.C.,United States,38.9171,-77.0003,1
35806842,2021-01-06,United States,,United States,Engage in diplomatic cooperation,50,3.5,China,,China,52381773,1,Xinhua News Agency,,,Washington D.C.,United States,38.9171,-77.0003,1
35806796,2021-01-06,Hong Kong,,Hong Kong,Praise or endorse,51,3.4,Police (Hong Kong),"Police,Government",Hong Kong,52381940,5,Xinhua News Agency,New Delhi,,National Capital Territory of Delhi,India,28.6358,77.2244,1
35806786,2021-01-06,China,,China,Make an appeal or request,20,3.0,United States,,United States,52381959,5,Reuters News,Taiwan Strait,,,Taiwan,24.0,119.0,1
35806908,2021-01-06,Hong Kong,,Hong Kong,Praise or endorse,51,3.4,Police (Hong Kong),"Government,Police",Hong Kong,52382079,1,Xinhua News Agency,,,,Hong Kong,22.2855,114.158,1
35806891,2021-01-06,United States,,United States,Make statement,10,0.0,Hong Kong,,Hong Kong,52382080,5,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
35807066,2021-01-06,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (Hong Kong),"Social,General Population / Civilian / Social",Hong Kong,52382724,2,Xinhua News Agency,,,,Hong Kong,22.2855,114.158,1
35807166,2021-01-06,Taiwan,,Taiwan,Engage in negotiation,46,7.0,United States,,United States,52382782,2,Xinhua News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
35807167,2021-01-06,United States,,United States,Engage in negotiation,46,7.0,Taiwan,,Taiwan,52382782,2,Xinhua News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
35807229,2021-01-06,Taiwan,,Taiwan,Criticize or denounce,111,-2.0,Police (Hong Kong),"Police,Government",Hong Kong,52382896,1,Central News Agency English News,Taipei,,Taipei,Taiwan,25.0478,121.532,1
35807348,2021-01-06,Hong Kong,,Hong Kong,Make an appeal or request,20,3.0,Citizen (Hong Kong),"Social,General Population / Civilian / Social",Hong Kong,52383302,2,Unknown,,,,Hong Kong,22.2855,114.158,1
35807516,2021-01-06,China,,China,Demonstrate military or police power,150,-7.2,Hong Kong,,Hong Kong,52383717,1,The Australian,Beijing,,Beijing Shi,China,39.9075,116.397,1
35807737,2021-01-06,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (Hong Kong),"Social,General Population / Civilian / Social",Hong Kong,52383793,5,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
35807763,2021-01-06,China,,China,Make statement,10,0.0,Other Authorities / Officials (China),Government,China,52384077,1,FARS News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
35807993,2021-01-06,Taiwan,,Taiwan,Express intent to meet or negotiate,36,4.0,United States,,United States,52384527,2,South China Morning Post,Beijing,,Beijing Shi,China,39.9075,116.397,1
35807994,2021-01-06,United States,,United States,Express intent to meet or negotiate,36,4.0,Taiwan,,Taiwan,52384527,2,South China Morning Post,Beijing,,Beijing Shi,China,39.9075,116.397,1
35807996,2021-01-06,Taiwan,,Taiwan,Host a visit,43,2.8,Undersecretary (United States),Government,United States,52384527,4,South China Morning Post,Taipei,,Taipei,Taiwan,25.0478,121.532,1
35807911,2021-01-06,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Criminal (China),"Criminals / Gangs,Dissident",China,52384576,1,South China Morning Post,Wenzhou,,Zhejiang Sheng,China,27.9994,120.667,1
35808139,2021-01-06,China,,China,Praise or endorse,51,3.4,Police (Hong Kong),"Police,Government",Hong Kong,52384913,4,Unknown,Jinli,,Anhui Sheng,China,32.8542,118.162,1
35808325,2021-01-06,China,,China,Reject,120,-4.0,Tsai Ing-wen,"Center Left,Elite,Executive,Ideological,Parties,(National) Major Party,Opposition Major Party (Out Of Government),Nationalist,Executive Office,Government",Taiwan,52385266,6,South China Morning Post,Beijing,,Beijing Shi,China,39.9075,116.397,1
35808597,2021-01-06,United States,,United States,Halt negotiations,164,-6.5,North Korea,,North Korea,52385743,4,Agence France-Presse,Hanoi,,Thanh Pho Ha Noi,Vietnam,21.0245,105.841,1
35808598,2021-01-06,North Korea,,North Korea,Halt negotiations,164,-6.5,United States,,United States,52385743,4,Agence France-Presse,Hanoi,,Thanh Pho Ha Noi,Vietnam,21.0245,105.841,1
35808755,2021-01-06,North Korea,,North Korea,Engage in negotiation,46,7.0,United States,,United States,52386077,4,Yonhap English News,,,,North Korea,39.0339,125.754,1
35808756,2021-01-06,United States,,United States,Engage in negotiation,46,7.0,North Korea,,North Korea,52386077,4,Yonhap English News,,,,United States,38.8951,-77.0364,1
35813679,2021-01-06,Taiwan,,Taiwan,Express intent to meet or negotiate,36,4.0,United States,,United States,52397168,6,Unknown,Hebei,,Taiwan,Taiwan,24.5167,120.8,1
35813680,2021-01-06,United States,,United States,Express intent to meet or negotiate,36,4.0,Taiwan,,Taiwan,52397168,6,Unknown,New York City,,state of New York,United States,40.7143,-74.006,1
35813848,2021-01-06,United States,,United States,Express intent to meet or negotiate,36,4.0,Taiwan,,Taiwan,52397602,1,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
35813849,2021-01-06,Taiwan,,Taiwan,Express intent to meet or negotiate,36,4.0,United States,,United States,52397602,1,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
35813847,2021-01-06,China,,China,Make an appeal or request,20,3.0,United States,,United States,52397602,5,Unknown,Taiwan Strait,,,Taiwan,24.0,119.0,1
35809219,2021-01-07,United States,,United States,Praise or endorse,51,3.4,Citizen (Hong Kong),"General Population / Civilian / Social,Social",Hong Kong,52387160,3,Unknown,,,,United States,38.8951,-77.0364,1
35809371,2021-01-07,China,,China,Accuse,112,-2.0,United States,,United States,52387346,1,Unknown,Baghdad,,Muhafazat Baghdad,Iraq,33.3406,44.4009,1
35809323,2021-01-07,United States,,United States,Praise or endorse,51,3.4,Citizen (Hong Kong),"General Population / Civilian / Social,Social",Hong Kong,52387413,3,Unknown,,,,United States,38.8951,-77.0364,1
35809502,2021-01-07,South Korea,,South Korea,Praise or endorse,51,3.4,Joseph Robinette Biden,"Cabinet,Executive,Center Left,Ideological,(National) Major Party,Parties,Government",United States,52387551,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
35809599,2021-01-07,China,,China,Engage in diplomatic cooperation,50,3.5,United States,,United States,52387727,1,Unknown,,,Washington D.C.,United States,38.9171,-77.0003,1
35809600,2021-01-07,United States,,United States,Engage in diplomatic cooperation,50,3.5,China,,China,52387727,1,Unknown,,,Washington D.C.,United States,38.9171,-77.0003,1
35809518,2021-01-07,Taiwan,,Taiwan,Engage in negotiation,46,7.0,United States,,United States,52387732,2,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
35809519,2021-01-07,United States,,United States,Engage in negotiation,46,7.0,Taiwan,,Taiwan,52387732,2,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
35809476,2021-01-07,China,,China,Host a visit,43,2.8,Xi Jinping,"Executive Office,Government,Legislative / Parliamentary,Unicameral,Executive,Elite,Government Major Party (In Government),Parties,Military,(National) Major Party",China,52387735,2,Unknown,,,Yunnan Sheng,China,25.0,102.0,1
35809693,2021-01-07,China,,China,Criticize or denounce,111,-2.0,United States,,United States,52387982,4,Unknown,Taiwan Strait,,,Taiwan,24.0,119.0,1
35809628,2021-01-07,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Children (Hong Kong),"Social,General Population / Civilian / Social",Hong Kong,52387985,2,Unknown,,,Kwai Tsing,Hong Kong,22.3529,114.1,1
35809823,2021-01-07,China,,China,Make optimistic comment,13,0.4,Citizen (United States),"General Population / Civilian / Social,Social",United States,52388246,1,Xinhua News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
35809828,2021-01-07,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Children (Hong Kong),"Social,General Population / Civilian / Social",Hong Kong,52388264,2,Unknown,,,Kwai Tsing,Hong Kong,22.3529,114.1,1
35809974,2021-01-07,China,,China,Accuse,112,-2.0,United States,,United States,52388355,3,BBC Monitoring Asia Pacific,,,Washington D.C.,United States,38.9171,-77.0003,1
35810006,2021-01-07,China,,China,Criticize or denounce,111,-2.0,United States,,United States,52388410,3,Xinhua News Agency,Beijing,,Beijing Shi,China,39.9075,116.397,1
35809977,2021-01-07,United States,,United States,Threaten,130,-4.4,China,,China,52388599,1,FARS News Agency,Tehran,,Tehran Province,Iran,35.6944,51.4215,1
35809976,2021-01-07,United States,,United States,Express intent to engage in diplomatic cooperation (such as policy support),32,4.5,Taiwan,,Taiwan,52388599,2,FARS News Agency,,,Washington D.C.,United States,38.9171,-77.0003,1
