Event ID,Event Date,Source Name,Source Sectors,Source Country,Event Text,CAMEO Code,Intensity,Target Name,Target Sectors,Target Country,Story ID,Sentence Number,Publisher,City,District,Province,Country,Latitude,Longitude,Month
25328117,2017-01-02,United States,,United States,Make statement,010,0.0,South Korea,,South Korea,43119205,5,Reuters News,Jeju,,Jeju-teukbyeoljachido,South Korea,33.5097,126.522,1
25328127,2017-01-02,South Korea,,South Korea,Make an appeal or request,020,3.0,Chongwadai,"Government,Executive Office,Executive",South Korea,43119228,4,Unknown,,,,South Korea,37.5683,126.978,1
25328140,2017-01-02,South Korea,,South Korea,Make statement,010,0.0,United States,,United States,43119360,5,Reuters News,Jeju,,Jeju-teukbyeoljachido,South Korea,33.5097,126.522,1
25328141,2017-01-02,United States,,United States,Make statement,010,0.0,South Korea,,South Korea,43119360,5,Reuters News,Jeju,,Jeju-teukbyeoljachido,South Korea,33.5097,126.522,1
25328947,2017-01-02,North Korea,,North Korea,Use conventional military force,190,-10.0,South Korea,,South Korea,43121162,5,Korea Times,Tenan,,Chungcheongnam-do,South Korea,36.8065,127.152,1
25328968,2017-01-02,Taiwan,,Taiwan,Make statement,010,0.0,Aircraft Carrier (China),"Air Force,Military,Government",China,43121303,1,Reuters News,Shanghai,,Shanghai Shi,China,31.2222,121.458,1
25330604,2017-01-02,South Korea,,South Korea,"Arrest, detain, or charge with legal action",173,-5.0,Women (South Korea),"General Population / Civilian / Social,Social",South Korea,43125608,6,Yonhap English News,Aalborg,Alborg Kommune,North Denmark Region,Denmark,57.048,9.9187,1
25330514,2017-01-02,South Korea,,South Korea,"Arrest, detain, or charge with legal action",173,-5.0,Women (South Korea),"General Population / Civilian / Social,Social",South Korea,43125609,6,Yonhap English News,Aalborg,Alborg Kommune,North Denmark Region,Denmark,57.048,9.9187,1
25330670,2017-01-02,North Korea,,North Korea,Use conventional military force,190,-10.0,South Korea,,South Korea,43125949,6,Yonhap English News,Tenan,,Chungcheongnam-do,South Korea,36.8065,127.152,1
25330387,2017-01-02,North Korea,,North Korea,Use conventional military force,190,-10.0,South Korea,,South Korea,43126398,5,Yonhap English News,Tenan,,Chungcheongnam-do,South Korea,36.8065,127.152,1
25330934,2017-01-02,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Employee (China),"Social,Labor",China,43127072,1,South China Morning Post,,,Shandong Sheng,China,36.0,119.0,1
25331320,2017-01-02,South Korea,,South Korea,Host a visit,043,2.8,Ban Ki Moon,"International Government Organization,Executive,Foreign Ministry,Global,Government,Global Diplomatic IGOs,Elite",South Korea,43128138,1,Unknown,,,,South Korea,37.5683,126.978,1
25403577,2017-01-02,United States,,United States,Rally support on behalf of,053,3.8,Mao Zedong,,China,43315156,4,The New York Times,,,Washington D.C.,United States,38.9171,-77.0003,1
25329284,2017-01-03,Taiwan,,Taiwan,Make statement,010,0.0,Aircraft Carrier (China),"Military,Air Force,Government",China,43122099,1,Hindustan Times,,,South China Sea,Vietnam,15.0,115.0,1
25329280,2017-01-03,United States,,United States,Make statement,010,0.0,Government (North Korea),Government,North Korea,43122109,5,Dow Jones News Service,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
25329448,2017-01-03,South Korea,,South Korea,Host a visit,043,2.8,Foreign Affairs (North Korea),"Executive,Government,Foreign Ministry",North Korea,43122646,5,Unknown,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25329443,2017-01-03,China,,China,Make statement,010,0.0,South Korea,,South Korea,43122654,3,Indo-Asian News Service,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25329487,2017-01-03,South Korea,,South Korea,Make statement,010,0.0,Head of Government (United States),"Executive,Executive Office,Government",United States,43122709,1,Agence France-Presse,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
25329488,2017-01-03,North Korea,,North Korea,Make statement,010,0.0,Head of Government (United States),"Executive,Executive Office,Government",United States,43122709,2,Agence France-Presse,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
25329609,2017-01-03,Japan,,Japan,Engage in diplomatic cooperation,050,3.5,Taiwan,,Taiwan,43122901,3,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
25329585,2017-01-03,South Korea,,South Korea,Make an appeal or request,020,3.0,Government (South Korea),Government,South Korea,43122929,3,Unknown,Daegu,,Daegu,South Korea,35.8703,128.591,1
25329722,2017-01-03,Japan,,Japan,Engage in diplomatic cooperation,050,3.5,Taiwan,,Taiwan,43123238,3,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
25330275,2017-01-03,Hong Kong,,Hong Kong,Deny responsibility,016,-5.0,China,,China,43125474,1,Al-Bawaba News,Shenzhen,Shenzhen,Guangdong Sheng,China,22.5455,114.068,1
25330800,2017-01-03,Japan,,Japan,Make an appeal or request,020,3.0,South Korea,,South Korea,43125581,3,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25330597,2017-01-03,South Korea,,South Korea,Accuse,112,-2.0,Ministry (South Korea),Government,South Korea,43125590,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25330598,2017-01-03,South Korea,,South Korea,Accuse,112,-2.0,Ministry (South Korea),Government,South Korea,43125590,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25330682,2017-01-03,South Korea,,South Korea,"Arrest, detain, or charge with legal action",173,-5.0,Women (South Korea),"General Population / Civilian / Social,Social",South Korea,43125607,6,Yonhap English News,Aalborg,Alborg Kommune,North Denmark Region,Denmark,57.048,9.9187,1
25331124,2017-01-03,North Korea,,North Korea,Make statement,010,0.0,China,,China,43126730,5,Unknown,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
25331129,2017-01-03,United States,,United States,Express intent to meet or negotiate,036,4.0,Japan,,Japan,43127215,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25331130,2017-01-03,Japan,,Japan,Express intent to meet or negotiate,036,4.0,United States,,United States,43127215,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25331544,2017-01-03,United States,,United States,Express intent to meet or negotiate,036,4.0,Japan,,Japan,43128005,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25331545,2017-01-03,South Korea,,South Korea,Express intent to meet or negotiate,036,4.0,Japan,,Japan,43128005,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25331546,2017-01-03,Japan,,Japan,Express intent to meet or negotiate,036,4.0,United States,,United States,43128005,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25331547,2017-01-03,South Korea,,South Korea,Express intent to meet or negotiate,036,4.0,United States,,United States,43128005,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25331548,2017-01-03,Japan,,Japan,Express intent to meet or negotiate,036,4.0,South Korea,,South Korea,43128005,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25331549,2017-01-03,United States,,United States,Express intent to meet or negotiate,036,4.0,South Korea,,South Korea,43128005,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25331471,2017-01-03,United States,,United States,Express intent to meet or negotiate,036,4.0,Japan,,Japan,43128057,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25331472,2017-01-03,Japan,,Japan,Express intent to meet or negotiate,036,4.0,United States,,United States,43128057,2,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25331504,2017-01-03,China,,China,Make an appeal or request,020,3.0,United States,,United States,43128308,1,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
25332326,2017-01-03,United States,,United States,Express intent to meet or negotiate,036,4.0,Japan,,Japan,43130883,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25332327,2017-01-03,South Korea,,South Korea,Express intent to meet or negotiate,036,4.0,Japan,,Japan,43130883,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25332328,2017-01-03,Japan,,Japan,Express intent to meet or negotiate,036,4.0,United States,,United States,43130883,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25332329,2017-01-03,South Korea,,South Korea,Express intent to meet or negotiate,036,4.0,United States,,United States,43130883,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25332330,2017-01-03,Japan,,Japan,Express intent to meet or negotiate,036,4.0,South Korea,,South Korea,43130883,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25332331,2017-01-03,United States,,United States,Express intent to meet or negotiate,036,4.0,South Korea,,South Korea,43130883,1,Kyodo News,,,Washington D.C.,United States,38.9171,-77.0003,1
25332512,2017-01-03,China,,China,Demand,100,-5.0,North Korea,,North Korea,43131138,5,Unknown,,,Washington D.C.,United States,38.9171,-77.0003,1
25332513,2017-01-03,South Korea,,South Korea,Demand,100,-5.0,North Korea,,North Korea,43131138,5,Unknown,,,Washington D.C.,United States,38.9171,-77.0003,1
25332514,2017-01-03,Japan,,Japan,Demand,100,-5.0,North Korea,,North Korea,43131138,5,Unknown,,,Washington D.C.,United States,38.9171,-77.0003,1
25332719,2017-01-03,South Korea,,South Korea,Accuse,112,-2.0,Ministry (South Korea),Government,South Korea,43131653,1,Korea Times,,,,South Korea,37.5683,126.978,1
25332720,2017-01-03,South Korea,,South Korea,Accuse,112,-2.0,Ministry (South Korea),Government,South Korea,43131653,2,Korea Times,,,,South Korea,37.5683,126.978,1
25332642,2017-01-03,China,,China,Host a visit,043,2.8,Democratic Party (South Korea),Parties,South Korea,43131654,4,Korea Times,Beijing,,Beijing Shi,China,39.9075,116.397,1
25332734,2017-01-03,China,,China,Host a visit,043,2.8,Lawmaker (South Korea),"Government,Legislative / Parliamentary",South Korea,43131881,1,Yonhap English News,Beijing,,Beijing Shi,China,39.9075,116.397,1
25332789,2017-01-03,China,,China,Host a visit,043,2.8,Lawmaker (South Korea),"Legislative / Parliamentary,Government",South Korea,43131984,2,Yonhap English News,Beijing,,Beijing Shi,China,39.9075,116.397,1
25333047,2017-01-04,South Korea,,South Korea,Express intent to cooperate,030,4.0,United States,,United States,43132594,2,Agence France-Presse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25333048,2017-01-04,United States,,United States,Express intent to cooperate,030,4.0,South Korea,,South Korea,43132594,2,Agence France-Presse,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25333057,2017-01-04,North Korea,,North Korea,Make statement,010,0.0,Military (United States),"Government,Military",United States,43132683,6,Unknown,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
25333035,2017-01-04,South Korea,,South Korea,Express intent to meet or negotiate,036,4.0,Foreign Affairs (United States),"Executive,Government,Foreign Ministry",United States,43132707,1,Jiji Press English News Service,,,Washington D.C.,United States,38.9171,-77.0003,1
25333036,2017-01-04,United States,,United States,Express intent to meet or negotiate,036,4.0,South Korea,,South Korea,43132707,1,Jiji Press English News Service,,,Washington D.C.,United States,38.9171,-77.0003,1
25333037,2017-01-04,South Korea,,South Korea,Express intent to meet or negotiate,036,4.0,United States,,United States,43132707,1,Jiji Press English News Service,,,Washington D.C.,United States,38.9171,-77.0003,1
25333100,2017-01-04,South Korea,,South Korea,Express intent to engage in diplomatic cooperation (such as policy support),032,4.5,United States,,United States,43132756,6,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25333101,2017-01-04,United States,,United States,Express intent to engage in diplomatic cooperation (such as policy support),032,4.5,South Korea,,South Korea,43132756,6,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25333148,2017-01-04,China,,China,Make statement,010,0.0,Aircraft Carrier (China),"Air Force,Military,Government",China,43132894,1,Associated Press Newswires,Beijing,,Beijing Shi,China,39.9075,116.397,1
25333159,2017-01-04,China,,China,fight with small arms and light weapons,193,-10.0,City Mayor (China),"Local,Government,Municipal",China,43132909,1,Agence France-Presse,Panzhihua,,Yunnan Sheng,China,23.3906,104.223,1
25333160,2017-01-04,China,,China,fight with small arms and light weapons,193,-10.0,Citizen (China),"General Population / Civilian / Social,Social",China,43132909,1,Agence France-Presse,Panzhihua,,Yunnan Sheng,China,23.3906,104.223,1
25333167,2017-01-04,China,,China,Host a visit,043,2.8,Lawmaker (South Korea),"Government,Legislative / Parliamentary",South Korea,43133049,2,Yonhap English News,Beijing,,Beijing Shi,China,39.9075,116.397,1
25333156,2017-01-04,North Korea,,North Korea,Make statement,010,0.0,Military (United States),"Government,Military",United States,43133052,6,Unknown,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
25333195,2017-01-04,Japan,,Japan,Host a visit,043,2.8,Shinzo Abe,"Center Right,International Religious,Ideological,Elite,Executive,Executive Office,Buddhist,Government,Shinto,Parties,(National) Major Party",Japan,43133069,2,Kyodo News,Ise,,Mie-ken,Japan,34.4833,136.7,1
25333265,2017-01-04,China,,China,Host a visit,043,2.8,Lawmaker (South Korea),"Legislative / Parliamentary,Government",South Korea,43133230,1,The Korea Herald,,,,China,39.9075,116.397,1
25333372,2017-01-04,China,,China,Criticize or denounce,111,-2.0,Government (South Korea),Government,South Korea,43133300,5,Unknown,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25333325,2017-01-04,China,,China,Criticize or denounce,111,-2.0,Government (South Korea),Government,South Korea,43133387,5,Unknown,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25333343,2017-01-04,Japan,,Japan,Host a visit,043,2.8,Shinzo Abe,"Buddhist,Shinto,Parties,(National) Major Party,Executive,Center Right,International Religious,Ideological,Government,Executive Office,Elite",Japan,43133439,2,Kyodo News,Ise,,Mie-ken,Japan,34.4833,136.7,1
25333435,2017-01-04,China,,China,Host a visit,043,2.8,Lawmaker (South Korea),"Legislative / Parliamentary,Government",South Korea,43133588,1,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
25333416,2017-01-04,China,,China,Make an appeal or request,020,3.0,United States,,United States,43133610,2,EFE News Service,Beijing,,Beijing Shi,China,39.9075,116.397,1
25333519,2017-01-04,United States,,United States,Express intent to meet or negotiate,036,4.0,Japan,,Japan,43133924,2,Xinhua News Agency,,,Washington D.C.,United States,38.9171,-77.0003,1
25333520,2017-01-04,South Korea,,South Korea,Express intent to meet or negotiate,036,4.0,Japan,,Japan,43133924,2,Xinhua News Agency,,,Washington D.C.,United States,38.9171,-77.0003,1
25333521,2017-01-04,Japan,,Japan,Express intent to meet or negotiate,036,4.0,United States,,United States,43133924,2,Xinhua News Agency,,,Washington D.C.,United States,38.9171,-77.0003,1
25333522,2017-01-04,South Korea,,South Korea,Express intent to meet or negotiate,036,4.0,United States,,United States,43133924,2,Xinhua News Agency,,,Washington D.C.,United States,38.9171,-77.0003,1
25333523,2017-01-04,Japan,,Japan,Express intent to meet or negotiate,036,4.0,South Korea,,South Korea,43133924,2,Xinhua News Agency,,,Washington D.C.,United States,38.9171,-77.0003,1
25333524,2017-01-04,United States,,United States,Express intent to meet or negotiate,036,4.0,South Korea,,South Korea,43133924,2,Xinhua News Agency,,,Washington D.C.,United States,38.9171,-77.0003,1
25333622,2017-01-04,Japan,,Japan,Host a visit,043,2.8,Shinzo Abe,"Executive Office,Government,Executive,Buddhist,Shinto,Elite,Center Right,Ideological,(National) Major Party,Parties,International Religious",Japan,43134052,2,Kyodo News,,,,Japan,36.0,138.0,1
25333762,2017-01-04,Japan,,Japan,Engage in material cooperation,060,6.0,Citizen (Taiwan),"General Population / Civilian / Social,Social",Taiwan,43134211,4,Kyodo News,Tokyo,,Tokyo-to,Japan,35.6895,139.692,1
25334072,2017-01-04,United States,,United States,Praise or endorse,051,3.4,China,,China,43135133,4,BBC Monitoring South Asia,Moscow,,Moskva,Russian Federation,55.7522,37.6156,1
25334169,2017-01-04,China,,China,Criticize or denounce,111,-2.0,Citizen (United States),"General Population / Civilian / Social,Social",United States,43135296,1,South China Morning Post,Beijing,,Beijing Shi,China,39.9075,116.397,1
25334227,2017-01-04,China,,China,fight with small arms and light weapons,193,-10.0,Citizen (China),"Social,General Population / Civilian / Social",China,43135303,2,South China Morning Post,,,Sichuan Sheng,China,30.5,102.5,1
25334140,2017-01-04,Hong Kong,,Hong Kong,Sign formal agreement,057,8.0,China,,China,43135304,4,South China Morning Post,Shenzhen,Shenzhen,Guangdong Sheng,China,22.5455,114.068,1
25334141,2017-01-04,China,,China,Sign formal agreement,057,8.0,Hong Kong,,Hong Kong,43135304,4,South China Morning Post,Shenzhen,Shenzhen,Guangdong Sheng,China,22.5455,114.068,1
25334402,2017-01-04,China,,China,Host a visit,043,2.8,Lawmaker (South Korea),"Government,Legislative / Parliamentary",South Korea,43135413,2,Yonhap English News,,,,China,39.9075,116.397,1
25334326,2017-01-04,China,,China,fight with small arms and light weapons,193,-10.0,Citizen (China),"General Population / Civilian / Social,Social",China,43135620,5,The Times of India,,,Sichuan Sheng,China,30.5,102.5,1
25334540,2017-01-04,China,,China,Reject,120,-4.0,Taiwan,,Taiwan,43136069,1,China Daily,San Francisco,San Francisco County,California,United States,37.7749,-122.419,1
25334561,2017-01-04,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Women (China),"General Population / Civilian / Social,Social",China,43136073,1,China Daily,Tianjin,,Tianjin Shi,China,39.1422,117.177,1
25334616,2017-01-04,China,,China,Host a visit,043,2.8,Lawmaker (South Korea),"Government,Legislative / Parliamentary",South Korea,43136298,1,Korea Times,Beijing,,Beijing Shi,China,39.9075,116.397,1
25334586,2017-01-04,South Korea,,South Korea,Engage in negotiation,046,7.0,United States,,United States,43136309,3,Korea Times,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25334587,2017-01-04,United States,,United States,Engage in negotiation,046,7.0,South Korea,,South Korea,43136309,3,Korea Times,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25334689,2017-01-04,Japan,,Japan,Host a visit,043,2.8,Party Member (United States),Parties,United States,43136593,4,Kyodo News,,,,Japan,35.6149,139.581,1
25334843,2017-01-05,China,,China,Investigate,090,-2.0,Communist Party (China),"Communist,Parties,Ideological",China,43136935,1,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
25334954,2017-01-05,South Korea,,South Korea,Investigate human rights abuses,092,-2.0,North Korea,,North Korea,43137329,1,Yonhap English News,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25335108,2017-01-05,China,,China,Use conventional military force,190,-10.0,City Mayor (China),"Municipal,Government,Local",China,43137646,1,The New York Times,Beijing,,Beijing Shi,China,39.9075,116.397,1
25335109,2017-01-05,China,,China,Use conventional military force,190,-10.0,Communist Party (China),"Parties,Communist,Ideological",China,43137646,1,The New York Times,Beijing,,Beijing Shi,China,39.9075,116.397,1
25335208,2017-01-05,United States,,United States,Express intent to cooperate,030,4.0,Japan,,Japan,43137826,4,Kyodo News,Atsugi,,Kanagawa-ken,Japan,35.4389,139.36,1
25335209,2017-01-05,Japan,,Japan,Express intent to cooperate,030,4.0,United States,,United States,43137826,4,Kyodo News,Atsugi,,Kanagawa-ken,Japan,35.4389,139.36,1
25335246,2017-01-05,South Korea,,South Korea,Consult,040,1.0,Wang Yi,"Government,Executive,Foreign Ministry",China,43137861,4,Unknown,Beijing,,Beijing Shi,China,39.9075,116.397,1
25335229,2017-01-05,Japan,,Japan,Grant diplomatic recognition,054,6.0,Tokyo Electric Power Company,"Business,Utilities Business,Social",Japan,43137916,4,Jiji Press English News Service,,Niigata-shi,Niigata-ken,Japan,37.8274,139.033,1
25335275,2017-01-05,South Korea,,South Korea,Consult,040,1.0,Wang Yi,"Executive,Government,Foreign Ministry",China,43137975,5,Unknown,,,,South Korea,37.5683,126.978,1
25335266,2017-01-05,China,,China,"Investigate crime, corruption",091,-2.0,Communist Party (China),"Ideological,Communist,Parties",China,43138097,2,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
25335294,2017-01-05,China,,China,"Arrest, detain, or charge with legal action",173,-5.0,Men (China),"Social,General Population / Civilian / Social",China,43138122,3,Xinhua News Agency,Kunming,,Yunnan Sheng,China,25.0389,102.718,1
25335381,2017-01-05,China,,China,Criticize or denounce,111,-2.0,Party Member (United States),Parties,United States,43138268,3,Reuters News,Beijing,,Beijing Shi,China,39.9075,116.397,1
25335415,2017-01-05,South Korea,,South Korea,"Arrest, detain, or charge with legal action",173,-5.0,Citizen (South Korea),"General Population / Civilian / Social,Social",South Korea,43138295,1,Unknown,Seoul,,Seoul-teukbyeolsi,South Korea,37.5683,126.978,1
25335432,2017-01-05,China,,China,Criticize or denounce,111,-2.0,Party Member (United States),Parties,United States,43138348,6,Indo-Asian News Service,Beijing,,Beijing Shi,China,39.9075,116.397,1
25335446,2017-01-05,United States,,United States,Express intent to cooperate,030,4.0,Japan,,Japan,43138469,4,Kyodo News,Atsugi,,Kanagawa-ken,Japan,35.4389,139.36,1
25335447,2017-01-05,Japan,,Japan,Express intent to cooperate,030,4.0,United States,,United States,43138469,4,Kyodo News,Atsugi,,Kanagawa-ken,Japan,35.4389,139.36,1
25336206,2017-01-05,Hong Kong,,Hong Kong,"Arrest, detain, or charge with legal action",173,-5.0,Men (Hong Kong),"General Population / Civilian / Social,Social",Hong Kong,43140180,3,South China Morning Post,,,,Hong Kong,22.2855,114.158,1
25336520,2017-01-05,China,,China,Make pessimistic comment,012,-0.4,United States,,United States,43140818,2,Reuters News,,,Sejong,South Korea,36.5833,127.233,1
25336521,2017-01-05,China,,China,Make pessimistic comment,012,-0.4,South Korea,,South Korea,43140818,2,Reuters News,,,Sejong,South Korea,36.5833,127.233,1
25336556,2017-01-05,China,,China,Make statement,010,0.0,Taiwan,,Taiwan,43140901,5,South China Morning Post,Beijing,,Beijing Shi,China,39.9075,116.397,1
25336583,2017-01-05,United States,,United States,Express intent to engage in diplomatic cooperation (such as policy support),032,4.5,Japan,,Japan,43140946,1,Yonhap English News,,,Washington D.C.,United States,38.9171,-77.0003,1
25336584,2017-01-05,Japan,,Japan,Express intent to engage in diplomatic cooperation (such as policy support),032,4.5,United States,,United States,43140946,1,Yonhap English News,,,Washington D.C.,United States,38.9171,-77.0003,1
25336585,2017-01-05,United States,,United States,Express intent to engage in diplomatic cooperation (such as policy support),032,4.5,Japan,,Japan,43140946,4,Yonhap English News,,,Washington D.C.,United States,38.9171,-77.0003,1
25336586,2017-01-05,Japan,,Japan,Express intent to engage in diplomatic cooperation (such as policy support),032,4.5,United States,,United States,43140946,4,Yonhap English News,,,Washington D.C.,United States,38.9171,-77.0003,1
25336664,2017-01-05,China,,China,Make pessimistic comment,012,-0.4,United States,,United States,43141019,4,Reuters News,,,Washington D.C.,United States,38.9171,-77.0003,1
25336649,2017-01-05,United States,,United States,Make statement,010,0.0,North Korea,,North Korea,43141076,1,Reuters News,Pyongyang,,P'yongyang-si,North Korea,39.0339,125.754,1
25336662,2017-01-05,China,,China,fight with small arms and light weapons,193,-10.0,Citizen (China),"General Population / Civilian / Social,Social",China,43141080,2,Korea Times,,,Sichuan Sheng,China,30.5,102.5,1
25336603,2017-01-05,South Korea,,South Korea,Make a visit,042,1.9,China,,China,43141108,2,China Daily,Beijing,,Beijing Shi,China,39.9075,116.397,1
25336606,2017-01-05,China,,China,Host a visit,043,2.8,South Korea,,South Korea,43141108,2,China Daily,Beijing,,Beijing Shi,China,39.9075,116.397,1
25336605,2017-01-05,South Korea,,South Korea,Make a visit,042,1.9,China,,China,43141108,3,China Daily,Beijing,,Beijing Shi,China,39.9075,116.397,1
